Entity,Code,Day,people_vaccinated
Croatia,HRV,2021-05-10,894881
Croatia,HRV,2021-05-11,919139
Croatia,HRV,2021-05-13,980177
Croatia,HRV,2021-05-14,1009609
Croatia,HRV,2021-05-15,1039233
Croatia,HRV,2021-05-16,1041215
Croatia,HRV,2021-05-17,1052032
Croatia,HRV,2021-05-18,1078103
Croatia,HRV,2021-05-19,1109161
Croatia,HRV,2021-05-21,1157655
Croatia,HRV,2021-05-22,1179998
Croatia,HRV,2021-05-23,1181255
Croatia,HRV,2021-05-24,1195088
Croatia,HRV,2021-05-25,1197164
Croatia,HRV,2021-05-26,1221109
Cuba,CUB,2021-05-12,70000
Cuba,CUB,2021-05-16,455908
Cuba,CUB,2021-05-17,540002
Cuba,CUB,2021-05-18,612376
Cuba,CUB,2021-05-20,717997
Cuba,CUB,2021-05-22,774212
Cuba,CUB,2021-05-23,782791
Cuba,CUB,2021-05-24,793009
Cuba,CUB,2021-05-25,798655
Curacao,CUW,2021-03-29,15406
Curacao,CUW,2021-03-30,15755
Curacao,CUW,2021-04-01,16498
Curacao,CUW,2021-04-05,20457
Curacao,CUW,2021-04-06,22031
Curacao,CUW,2021-04-07,23497
Curacao,CUW,2021-04-08,24613
Curacao,CUW,2021-04-09,26645
Curacao,CUW,2021-04-10,29990
Curacao,CUW,2021-04-13,37940
Curacao,CUW,2021-04-14,41117
Curacao,CUW,2021-04-15,45386
Curacao,CUW,2021-04-16,47915
Curacao,CUW,2021-04-17,50876
Curacao,CUW,2021-04-19,55151
Curacao,CUW,2021-04-20,57681
Curacao,CUW,2021-04-21,59842
Curacao,CUW,2021-04-22,62322
Curacao,CUW,2021-04-23,64686
Curacao,CUW,2021-04-24,67614
Curacao,CUW,2021-04-25,68206
Curacao,CUW,2021-04-26,68723
Curacao,CUW,2021-04-27,69788
Curacao,CUW,2021-04-28,69977
Curacao,CUW,2021-04-29,71645
Curacao,CUW,2021-04-30,72248
Curacao,CUW,2021-05-01,72855
Curacao,CUW,2021-05-02,72861
Curacao,CUW,2021-05-03,73347
Curacao,CUW,2021-05-04,74294
Curacao,CUW,2021-05-05,75555
Curacao,CUW,2021-05-06,76031
Curacao,CUW,2021-05-08,76490
Curacao,CUW,2021-05-09,77141
Curacao,CUW,2021-05-10,77334
Curacao,CUW,2021-05-11,77849
Curacao,CUW,2021-05-12,78279
Curacao,CUW,2021-05-13,78676
Curacao,CUW,2021-05-14,78944
Curacao,CUW,2021-05-15,79333
Curacao,CUW,2021-05-16,79747
Curacao,CUW,2021-05-17,79954
Curacao,CUW,2021-05-18,80391
Curacao,CUW,2021-05-19,80771
Curacao,CUW,2021-05-20,81097
Curacao,CUW,2021-05-21,81895
Curacao,CUW,2021-05-22,82230
Curacao,CUW,2021-05-23,82494
Curacao,CUW,2021-05-24,82814
Curacao,CUW,2021-05-25,83290
Curacao,CUW,2021-05-26,83341
Curacao,CUW,2021-05-27,83676
Cyprus,CYP,2021-01-06,3901
Cyprus,CYP,2021-01-10,6035
Cyprus,CYP,2021-01-16,10226
Cyprus,CYP,2021-01-23,15322
Cyprus,CYP,2021-01-30,19618
Cyprus,CYP,2021-02-06,22813
Cyprus,CYP,2021-02-13,29592
Cyprus,CYP,2021-02-20,37570
Cyprus,CYP,2021-02-23,44239
Cyprus,CYP,2021-02-26,53617
Cyprus,CYP,2021-03-07,70534
Cyprus,CYP,2021-03-20,93475
Cyprus,CYP,2021-04-03,114660
Cyprus,CYP,2021-04-07,124165
Cyprus,CYP,2021-04-09,130937
Cyprus,CYP,2021-04-16,145357
Cyprus,CYP,2021-04-19,156682
Cyprus,CYP,2021-04-20,161389
Cyprus,CYP,2021-04-21,165558
Cyprus,CYP,2021-04-23,176082
Cyprus,CYP,2021-05-01,218323
Cyprus,CYP,2021-05-06,252792
Cyprus,CYP,2021-05-10,284264
Cyprus,CYP,2021-05-11,293180
Cyprus,CYP,2021-05-12,305274
Cyprus,CYP,2021-05-14,320309
Cyprus,CYP,2021-05-16,325648
Cyprus,CYP,2021-05-17,334258
Cyprus,CYP,2021-05-18,340015
Cyprus,CYP,2021-05-19,347840
Cyprus,CYP,2021-05-21,356376
Cyprus,CYP,2021-05-23,361142
Cyprus,CYP,2021-05-24,369970
Cyprus,CYP,2021-05-26,376676
Cyprus,CYP,2021-05-27,381409
Czechia,CZE,2020-12-27,1251
Czechia,CZE,2020-12-28,3547
Czechia,CZE,2020-12-29,6992
Czechia,CZE,2020-12-30,10467
Czechia,CZE,2020-12-31,11771
Czechia,CZE,2021-01-01,12032
Czechia,CZE,2021-01-02,13299
Czechia,CZE,2021-01-03,14214
Czechia,CZE,2021-01-04,17788
Czechia,CZE,2021-01-05,22279
Czechia,CZE,2021-01-06,28096
Czechia,CZE,2021-01-07,36038
Czechia,CZE,2021-01-08,45969
Czechia,CZE,2021-01-09,47982
Czechia,CZE,2021-01-10,49733
Czechia,CZE,2021-01-11,59526
Czechia,CZE,2021-01-12,72883
Czechia,CZE,2021-01-13,86360
Czechia,CZE,2021-01-14,101518
Czechia,CZE,2021-01-15,115459
Czechia,CZE,2021-01-16,118832
Czechia,CZE,2021-01-17,121429
Czechia,CZE,2021-01-18,133878
Czechia,CZE,2021-01-19,146384
Czechia,CZE,2021-01-20,159992
Czechia,CZE,2021-01-21,175547
Czechia,CZE,2021-01-22,190343
Czechia,CZE,2021-01-23,193622
Czechia,CZE,2021-01-24,195867
Czechia,CZE,2021-01-25,205462
Czechia,CZE,2021-01-26,215956
Czechia,CZE,2021-01-27,224943
Czechia,CZE,2021-01-28,231972
Czechia,CZE,2021-01-29,238147
Czechia,CZE,2021-01-30,238865
Czechia,CZE,2021-01-31,239567
Czechia,CZE,2021-02-01,243512
Czechia,CZE,2021-02-02,247629
Czechia,CZE,2021-02-03,252014
Czechia,CZE,2021-02-04,256890
Czechia,CZE,2021-02-05,262326
Czechia,CZE,2021-02-06,263162
Czechia,CZE,2021-02-07,264008
Czechia,CZE,2021-02-08,268024
Czechia,CZE,2021-02-09,273088
Czechia,CZE,2021-02-10,278551
Czechia,CZE,2021-02-11,284828
Czechia,CZE,2021-02-12,291529
Czechia,CZE,2021-02-13,293105
Czechia,CZE,2021-02-14,294093
Czechia,CZE,2021-02-15,300436
Czechia,CZE,2021-02-16,309095
Czechia,CZE,2021-02-17,318756
Czechia,CZE,2021-02-18,331018
Czechia,CZE,2021-02-19,342795
Czechia,CZE,2021-02-20,344726
Czechia,CZE,2021-02-21,345748
Czechia,CZE,2021-02-22,355822
Czechia,CZE,2021-02-23,368675
Czechia,CZE,2021-02-24,382468
Czechia,CZE,2021-02-25,400385
Czechia,CZE,2021-02-26,416464
Czechia,CZE,2021-02-27,419398
Czechia,CZE,2021-02-28,421733
Czechia,CZE,2021-03-01,441060
Czechia,CZE,2021-03-02,468127
Czechia,CZE,2021-03-03,498673
Czechia,CZE,2021-03-04,531696
Czechia,CZE,2021-03-05,560249
Czechia,CZE,2021-03-06,572220
Czechia,CZE,2021-03-07,583541
Czechia,CZE,2021-03-08,613032
Czechia,CZE,2021-03-09,649040
Czechia,CZE,2021-03-10,689931
Czechia,CZE,2021-03-11,734332
Czechia,CZE,2021-03-12,772741
Czechia,CZE,2021-03-13,789707
Czechia,CZE,2021-03-14,801733
Czechia,CZE,2021-03-15,829868
Czechia,CZE,2021-03-16,868460
Czechia,CZE,2021-03-17,905643
Czechia,CZE,2021-03-18,943216
Czechia,CZE,2021-03-19,977266
Czechia,CZE,2021-03-20,992233
Czechia,CZE,2021-03-21,999573
Czechia,CZE,2021-03-22,1023669
Czechia,CZE,2021-03-23,1049937
Czechia,CZE,2021-03-24,1076462
Czechia,CZE,2021-03-25,1102527
Czechia,CZE,2021-03-26,1127040
Czechia,CZE,2021-03-27,1135390
Czechia,CZE,2021-03-28,1140863
Czechia,CZE,2021-03-29,1159586
Czechia,CZE,2021-03-30,1184010
Czechia,CZE,2021-03-31,1206851
Czechia,CZE,2021-04-01,1232160
Czechia,CZE,2021-04-02,1238898
Czechia,CZE,2021-04-03,1242417
Czechia,CZE,2021-04-04,1244875
Czechia,CZE,2021-04-05,1247177
Czechia,CZE,2021-04-06,1263130
Czechia,CZE,2021-04-07,1286278
Czechia,CZE,2021-04-08,1324298
Czechia,CZE,2021-04-09,1362962
Czechia,CZE,2021-04-10,1378219
Czechia,CZE,2021-04-11,1387905
Czechia,CZE,2021-04-12,1425555
Czechia,CZE,2021-04-13,1461297
Czechia,CZE,2021-04-14,1499675
Czechia,CZE,2021-04-15,1547009
Czechia,CZE,2021-04-16,1591137
Czechia,CZE,2021-04-17,1607601
Czechia,CZE,2021-04-18,1620484
Czechia,CZE,2021-04-19,1663972
Czechia,CZE,2021-04-20,1705794
Czechia,CZE,2021-04-21,1753057
Czechia,CZE,2021-04-22,1806935
Czechia,CZE,2021-04-23,1856371
Czechia,CZE,2021-04-24,1873951
Czechia,CZE,2021-04-25,1888429
Czechia,CZE,2021-04-26,1937424
Czechia,CZE,2021-04-27,1985799
Czechia,CZE,2021-04-28,2044035
Czechia,CZE,2021-04-29,2108813
Czechia,CZE,2021-04-30,2170318
Czechia,CZE,2021-05-01,2189445
Czechia,CZE,2021-05-02,2208198
Czechia,CZE,2021-05-03,2274799
Czechia,CZE,2021-05-04,2340455
Czechia,CZE,2021-05-05,2412866
Czechia,CZE,2021-05-06,2492333
Czechia,CZE,2021-05-07,2568883
Czechia,CZE,2021-05-08,2598091
Czechia,CZE,2021-05-09,2622105
Czechia,CZE,2021-05-10,2694022
Czechia,CZE,2021-05-11,2769248
Czechia,CZE,2021-05-12,2848279
Czechia,CZE,2021-05-13,2931431
Czechia,CZE,2021-05-14,3009918
Czechia,CZE,2021-05-15,3041492
Czechia,CZE,2021-05-16,3067101
Czechia,CZE,2021-05-17,3138941
Czechia,CZE,2021-05-18,3210174
Czechia,CZE,2021-05-19,3286757
Czechia,CZE,2021-05-20,3360910
Czechia,CZE,2021-05-21,3428845
Czechia,CZE,2021-05-22,3460697
Czechia,CZE,2021-05-23,3482801
Czechia,CZE,2021-05-24,3529254
Czechia,CZE,2021-05-25,3580325
Czechia,CZE,2021-05-26,3646495
Czechia,CZE,2021-05-27,3703358
Democratic Republic of Congo,COD,2021-04-18,0
Democratic Republic of Congo,COD,2021-04-25,1700
Democratic Republic of Congo,COD,2021-05-12,8446
Democratic Republic of Congo,COD,2021-05-18,11155
Democratic Republic of Congo,COD,2021-05-21,15436
Democratic Republic of Congo,COD,2021-05-24,18204
Democratic Republic of Congo,COD,2021-05-26,19597
Denmark,DNK,2020-12-17,1
Denmark,DNK,2020-12-19,2
Denmark,DNK,2020-12-21,3
Denmark,DNK,2020-12-22,4
Denmark,DNK,2020-12-23,8
Denmark,DNK,2020-12-24,9
Denmark,DNK,2020-12-26,10
Denmark,DNK,2020-12-27,6331
Denmark,DNK,2020-12-28,8339
Denmark,DNK,2020-12-29,17087
Denmark,DNK,2020-12-30,28287
Denmark,DNK,2020-12-31,34292
Denmark,DNK,2021-01-01,36572
Denmark,DNK,2021-01-02,45202
Denmark,DNK,2021-01-03,51004
Denmark,DNK,2021-01-04,53398
Denmark,DNK,2021-01-05,66595
Denmark,DNK,2021-01-06,85861
Denmark,DNK,2021-01-07,102944
Denmark,DNK,2021-01-08,111208
Denmark,DNK,2021-01-09,113091
Denmark,DNK,2021-01-10,113906
Denmark,DNK,2021-01-11,114564
Denmark,DNK,2021-01-12,115028
Denmark,DNK,2021-01-13,127628
Denmark,DNK,2021-01-14,145301
Denmark,DNK,2021-01-15,160294
Denmark,DNK,2021-01-16,164827
Denmark,DNK,2021-01-17,167283
Denmark,DNK,2021-01-18,171083
Denmark,DNK,2021-01-19,173525
Denmark,DNK,2021-01-20,175005
Denmark,DNK,2021-01-21,176505
Denmark,DNK,2021-01-22,177161
Denmark,DNK,2021-01-23,177894
Denmark,DNK,2021-01-24,178490
Denmark,DNK,2021-01-25,178765
Denmark,DNK,2021-01-26,178974
Denmark,DNK,2021-01-27,179174
Denmark,DNK,2021-01-28,179392
Denmark,DNK,2021-01-29,180479
Denmark,DNK,2021-01-30,181664
Denmark,DNK,2021-01-31,182856
Denmark,DNK,2021-02-01,183604
Denmark,DNK,2021-02-02,185609
Denmark,DNK,2021-02-03,187120
Denmark,DNK,2021-02-04,188529
Denmark,DNK,2021-02-05,190096
Denmark,DNK,2021-02-06,191102
Denmark,DNK,2021-02-07,192982
Denmark,DNK,2021-02-08,195500
Denmark,DNK,2021-02-09,199024
Denmark,DNK,2021-02-10,202293
Denmark,DNK,2021-02-11,207972
Denmark,DNK,2021-02-12,220032
Denmark,DNK,2021-02-13,226572
Denmark,DNK,2021-02-14,232779
Denmark,DNK,2021-02-15,246567
Denmark,DNK,2021-02-16,259770
Denmark,DNK,2021-02-17,270201
Denmark,DNK,2021-02-18,281652
Denmark,DNK,2021-02-19,295509
Denmark,DNK,2021-02-20,305964
Denmark,DNK,2021-02-21,316723
Denmark,DNK,2021-02-22,330200
Denmark,DNK,2021-02-23,344571
Denmark,DNK,2021-02-24,358245
Denmark,DNK,2021-02-25,372752
Denmark,DNK,2021-02-26,408724
Denmark,DNK,2021-02-27,415368
Denmark,DNK,2021-02-28,426334
Denmark,DNK,2021-03-01,446044
Denmark,DNK,2021-03-02,462739
Denmark,DNK,2021-03-03,475715
Denmark,DNK,2021-03-04,493129
Denmark,DNK,2021-03-05,509720
Denmark,DNK,2021-03-06,524337
Denmark,DNK,2021-03-07,536359
Denmark,DNK,2021-03-08,545946
Denmark,DNK,2021-03-09,556849
Denmark,DNK,2021-03-10,568908
Denmark,DNK,2021-03-11,573472
Denmark,DNK,2021-03-12,576827
Denmark,DNK,2021-03-13,581358
Denmark,DNK,2021-03-14,582590
Denmark,DNK,2021-03-15,585411
Denmark,DNK,2021-03-16,592231
Denmark,DNK,2021-03-17,602996
Denmark,DNK,2021-03-18,617694
Denmark,DNK,2021-03-19,625546
Denmark,DNK,2021-03-20,628499
Denmark,DNK,2021-03-21,633476
Denmark,DNK,2021-03-22,637576
Denmark,DNK,2021-03-23,643710
Denmark,DNK,2021-03-24,653597
Denmark,DNK,2021-03-25,661351
Denmark,DNK,2021-03-26,667520
Denmark,DNK,2021-03-27,677515
Denmark,DNK,2021-03-28,688327
Denmark,DNK,2021-03-29,706361
Denmark,DNK,2021-03-30,728078
Denmark,DNK,2021-03-31,741207
Denmark,DNK,2021-04-01,745403
Denmark,DNK,2021-04-02,750302
Denmark,DNK,2021-04-03,762446
Denmark,DNK,2021-04-04,774147
Denmark,DNK,2021-04-05,786476
Denmark,DNK,2021-04-06,802503
Denmark,DNK,2021-04-07,819148
Denmark,DNK,2021-04-08,832889
Denmark,DNK,2021-04-09,849392
Denmark,DNK,2021-04-10,866177
Denmark,DNK,2021-04-11,881079
Denmark,DNK,2021-04-12,975256
Denmark,DNK,2021-04-13,993789
Denmark,DNK,2021-04-14,1005214
Denmark,DNK,2021-04-15,1020518
Denmark,DNK,2021-04-16,1037952
Denmark,DNK,2021-04-17,1056776
Denmark,DNK,2021-04-18,1071276
Denmark,DNK,2021-04-19,1096081
Denmark,DNK,2021-04-20,1118100
Denmark,DNK,2021-04-21,1140599
Denmark,DNK,2021-04-22,1168797
Denmark,DNK,2021-04-23,1190962
Denmark,DNK,2021-04-24,1205868
Denmark,DNK,2021-04-25,1221063
Denmark,DNK,2021-04-26,1252570
Denmark,DNK,2021-04-27,1279136
Denmark,DNK,2021-04-28,1303254
Denmark,DNK,2021-04-29,1329161
Denmark,DNK,2021-04-30,1342574
Denmark,DNK,2021-05-01,1349840
Denmark,DNK,2021-05-02,1366480
Denmark,DNK,2021-05-03,1386914
Denmark,DNK,2021-05-04,1414526
Denmark,DNK,2021-05-05,1441306
Denmark,DNK,2021-05-06,1462809
Denmark,DNK,2021-05-07,1479259
Denmark,DNK,2021-05-08,1488669
Denmark,DNK,2021-05-09,1504559
Denmark,DNK,2021-05-10,1531093
Denmark,DNK,2021-05-11,1560745
Denmark,DNK,2021-05-12,1586854
Denmark,DNK,2021-05-13,1606476
Denmark,DNK,2021-05-14,1626970
Denmark,DNK,2021-05-15,1642339
Denmark,DNK,2021-05-16,1662291
Denmark,DNK,2021-05-17,1693298
Denmark,DNK,2021-05-18,1722797
Denmark,DNK,2021-05-19,1754493
Denmark,DNK,2021-05-20,1786874
Denmark,DNK,2021-05-21,1822126
Denmark,DNK,2021-05-22,1847998
Denmark,DNK,2021-05-23,1870528
Denmark,DNK,2021-05-24,1893893
Denmark,DNK,2021-05-25,1937299
Denmark,DNK,2021-05-26,1984642
Djibouti,DJI,2021-04-17,10246
Djibouti,DJI,2021-04-28,12547
Djibouti,DJI,2021-05-24,12547
Dominica,DMA,2021-02-11,0
Dominica,DMA,2021-02-23,2465
Dominica,DMA,2021-02-25,4811
Dominica,DMA,2021-02-26,5924
Dominica,DMA,2021-03-01,7202
Dominica,DMA,2021-03-02,8238
Dominica,DMA,2021-03-03,9464
Dominica,DMA,2021-03-04,10476
Dominica,DMA,2021-03-05,11368
Dominica,DMA,2021-03-08,12275
Dominica,DMA,2021-03-10,13135
Dominica,DMA,2021-03-11,13565
Dominica,DMA,2021-03-22,15304
Dominica,DMA,2021-03-25,16058
Dominica,DMA,2021-03-31,17674
Dominica,DMA,2021-04-01,17775
Dominica,DMA,2021-04-12,17948
Dominica,DMA,2021-04-20,18173
Dominica,DMA,2021-04-22,18237
Dominica,DMA,2021-04-28,18498
Dominica,DMA,2021-05-07,18864
Dominica,DMA,2021-05-12,19099
Dominica,DMA,2021-05-17,19271
Dominica,DMA,2021-05-18,19360
Dominican Republic,DOM,2021-02-15,0
Dominican Republic,DOM,2021-02-16,385
Dominican Republic,DOM,2021-02-17,1379
Dominican Republic,DOM,2021-02-18,5328
Dominican Republic,DOM,2021-02-19,10200
Dominican Republic,DOM,2021-02-20,13087
Dominican Republic,DOM,2021-02-21,14264
Dominican Republic,DOM,2021-02-24,26400
Dominican Republic,DOM,2021-03-01,60000
Dominican Republic,DOM,2021-03-02,105000
Dominican Republic,DOM,2021-03-03,161827
Dominican Republic,DOM,2021-03-04,227719
Dominican Republic,DOM,2021-03-05,303490
Dominican Republic,DOM,2021-03-06,375265
Dominican Republic,DOM,2021-03-08,400041
Dominican Republic,DOM,2021-03-09,480237
Dominican Republic,DOM,2021-03-10,547091
Dominican Republic,DOM,2021-03-11,606006
Dominican Republic,DOM,2021-03-15,675000
Dominican Republic,DOM,2021-03-23,800000
Dominican Republic,DOM,2021-03-30,856474
Dominican Republic,DOM,2021-04-14,909898
Dominican Republic,DOM,2021-04-25,993804
Dominican Republic,DOM,2021-04-26,1029281
Dominican Republic,DOM,2021-04-27,1067830
Dominican Republic,DOM,2021-04-28,1106733
Dominican Republic,DOM,2021-04-29,1143669
Dominican Republic,DOM,2021-04-30,1174227
Dominican Republic,DOM,2021-05-01,1185502
Dominican Republic,DOM,2021-05-02,1192415
Dominican Republic,DOM,2021-05-03,1251674
Dominican Republic,DOM,2021-05-04,1319445
Dominican Republic,DOM,2021-05-05,1389890
Dominican Republic,DOM,2021-05-06,1456488
Dominican Republic,DOM,2021-05-07,1515063
Dominican Republic,DOM,2021-05-08,1535083
Dominican Republic,DOM,2021-05-09,1543725
Dominican Republic,DOM,2021-05-10,1671046
Dominican Republic,DOM,2021-05-11,1825500
Dominican Republic,DOM,2021-05-12,1984662
Dominican Republic,DOM,2021-05-13,2122713
Dominican Republic,DOM,2021-05-14,2251255
Dominican Republic,DOM,2021-05-15,2284580
Dominican Republic,DOM,2021-05-16,2299179
Dominican Republic,DOM,2021-05-18,2545132
Dominican Republic,DOM,2021-05-19,2658818
Dominican Republic,DOM,2021-05-20,2748532
Dominican Republic,DOM,2021-05-21,2822348
Dominican Republic,DOM,2021-05-22,2845928
Dominican Republic,DOM,2021-05-23,2855808
Dominican Republic,DOM,2021-05-24,2932987
Dominican Republic,DOM,2021-05-25,3003678
Dominican Republic,DOM,2021-05-26,3064800
Ecuador,ECU,2021-01-21,0
Ecuador,ECU,2021-01-22,108
Ecuador,ECU,2021-01-27,2982
Ecuador,ECU,2021-02-04,6228
Ecuador,ECU,2021-02-17,6228
Ecuador,ECU,2021-02-24,20784
Ecuador,ECU,2021-03-01,35886
Ecuador,ECU,2021-03-04,53088
Ecuador,ECU,2021-03-05,64920
Ecuador,ECU,2021-03-08,68244
Ecuador,ECU,2021-03-09,69030
Ecuador,ECU,2021-03-11,89687
Ecuador,ECU,2021-03-12,116948
Ecuador,ECU,2021-03-13,119222
Ecuador,ECU,2021-03-15,121054
Ecuador,ECU,2021-03-21,140765
Ecuador,ECU,2021-03-23,143614
Ecuador,ECU,2021-03-24,152526
Ecuador,ECU,2021-03-26,172413
Ecuador,ECU,2021-03-27,174642
Ecuador,ECU,2021-03-29,182329
Ecuador,ECU,2021-04-01,204902
Ecuador,ECU,2021-04-04,211720
Ecuador,ECU,2021-04-05,228504
Ecuador,ECU,2021-04-06,244159
Ecuador,ECU,2021-04-08,250631
Ecuador,ECU,2021-04-14,338180
Ecuador,ECU,2021-04-15,338180
Ecuador,ECU,2021-04-16,354019
Ecuador,ECU,2021-04-17,377199
Ecuador,ECU,2021-04-18,384093
Ecuador,ECU,2021-04-19,401871
Ecuador,ECU,2021-04-20,421937
Ecuador,ECU,2021-04-21,457403
Ecuador,ECU,2021-04-22,486524
Ecuador,ECU,2021-04-23,514854
Ecuador,ECU,2021-04-24,532367
Ecuador,ECU,2021-04-25,541420
Ecuador,ECU,2021-04-26,555265
Ecuador,ECU,2021-04-27,595699
Ecuador,ECU,2021-04-28,633421
Ecuador,ECU,2021-04-29,691000
Ecuador,ECU,2021-04-30,748021
Ecuador,ECU,2021-05-01,791822
Ecuador,ECU,2021-05-02,821960
Ecuador,ECU,2021-05-04,889218
Ecuador,ECU,2021-05-05,924539
Ecuador,ECU,2021-05-06,953238
Ecuador,ECU,2021-05-07,981620
Ecuador,ECU,2021-05-09,1024121
Ecuador,ECU,2021-05-11,1066590
Ecuador,ECU,2021-05-12,1076427
Ecuador,ECU,2021-05-13,1101897
Ecuador,ECU,2021-05-14,1138269
Ecuador,ECU,2021-05-15,1152298
Ecuador,ECU,2021-05-16,1179062
Ecuador,ECU,2021-05-17,1203517
Ecuador,ECU,2021-05-18,1203778
Ecuador,ECU,2021-05-19,1225735
Ecuador,ECU,2021-05-20,1299730
Ecuador,ECU,2021-05-22,1404426
Ecuador,ECU,2021-05-23,1448787
Ecuador,ECU,2021-05-25,1509795
Egypt,EGY,2021-01-24,0
Egypt,EGY,2021-01-30,1315
Egypt,EGY,2021-03-27,164534
Egypt,EGY,2021-04-18,660000
Egypt,EGY,2021-05-09,1064360
Egypt,EGY,2021-05-11,1133956
Egypt,EGY,2021-05-22,1575449
Egypt,EGY,2021-05-23,1653599
Egypt,EGY,2021-05-24,1745841
Egypt,EGY,2021-05-25,1812826
El Salvador,SLV,2021-02-17,0
El Salvador,SLV,2021-02-22,6000
El Salvador,SLV,2021-02-25,16000
El Salvador,SLV,2021-03-14,25000
El Salvador,SLV,2021-03-17,36000
El Salvador,SLV,2021-03-18,41512
El Salvador,SLV,2021-03-21,49000
El Salvador,SLV,2021-03-28,70000
El Salvador,SLV,2021-03-31,99855
El Salvador,SLV,2021-04-01,120476
El Salvador,SLV,2021-04-02,133330
El Salvador,SLV,2021-04-07,160000
El Salvador,SLV,2021-04-09,180000
El Salvador,SLV,2021-04-11,200000
El Salvador,SLV,2021-04-13,308426
El Salvador,SLV,2021-04-14,355941
El Salvador,SLV,2021-04-15,401179
El Salvador,SLV,2021-04-16,445109
El Salvador,SLV,2021-04-17,483638
El Salvador,SLV,2021-04-22,632613
El Salvador,SLV,2021-04-23,674495
El Salvador,SLV,2021-04-26,718089
El Salvador,SLV,2021-04-27,747918
El Salvador,SLV,2021-04-28,775959
El Salvador,SLV,2021-04-29,806790
El Salvador,SLV,2021-04-30,839870
El Salvador,SLV,2021-05-04,890109
El Salvador,SLV,2021-05-05,917399
El Salvador,SLV,2021-05-06,941508
El Salvador,SLV,2021-05-07,958828
El Salvador,SLV,2021-05-11,969970
El Salvador,SLV,2021-05-13,995901
El Salvador,SLV,2021-05-14,1012645
El Salvador,SLV,2021-05-15,1024727
El Salvador,SLV,2021-05-17,1036121
El Salvador,SLV,2021-05-18,1051425
El Salvador,SLV,2021-05-19,1066112
El Salvador,SLV,2021-05-20,1079935
El Salvador,SLV,2021-05-21,1083936
El Salvador,SLV,2021-05-22,1097762
El Salvador,SLV,2021-05-24,1101172
El Salvador,SLV,2021-05-25,1109726
El Salvador,SLV,2021-05-26,1115104
El Salvador,SLV,2021-05-27,1118980
England,,2020-12-29,893652
England,,2020-12-30,1003913
England,,2020-12-31,1094209
England,,2021-01-01,1119026
England,,2021-01-02,1149082
England,,2021-01-03,1165439
England,,2021-01-04,1193108
England,,2021-01-05,1251493
England,,2021-01-06,1340976
England,,2021-01-07,1544469
England,,2021-01-08,1795015
England,,2021-01-10,1959151
England,,2021-01-11,2080280
England,,2021-01-12,2254556
England,,2021-01-13,2494371
England,,2021-01-14,2769164
England,,2021-01-15,3090058
England,,2021-01-16,3365492
England,,2021-01-17,3520056
England,,2021-01-18,3687206
England,,2021-01-19,3985579
England,,2021-01-20,4303730
England,,2021-01-21,4661293
England,,2021-01-22,5085771
England,,2021-01-23,5529101
England,,2021-01-24,5727693
England,,2021-01-25,5962544
England,,2021-01-26,6221850
England,,2021-01-27,6473752
England,,2021-01-28,6816945
England,,2021-01-29,7253305
England,,2021-01-30,7792996
England,,2021-01-31,8082355
England,,2021-02-01,8362868
England,,2021-02-02,8663041
England,,2021-02-03,9041835
England,,2021-02-04,9430261
England,,2021-02-05,9831897
England,,2021-02-06,10290215
England,,2021-02-07,10519729
England,,2021-02-08,10771998
England,,2021-02-09,11083652
England,,2021-02-10,11422507
England,,2021-02-11,11809241
England,,2021-02-12,12246166
England,,2021-02-13,12675663
England,,2021-02-14,12862909
England,,2021-02-15,13082669
England,,2021-02-16,13395338
England,,2021-02-17,13817914
England,,2021-02-18,14214176
England,,2021-02-19,14537978
England,,2021-02-20,14844087
England,,2021-02-21,14958074
England,,2021-02-22,15113158
England,,2021-02-23,15398055
England,,2021-02-24,15794992
England,,2021-02-25,16227104
England,,2021-02-26,16679881
England,,2021-02-27,17051245
England,,2021-02-28,17212804
England,,2021-03-01,17373384
England,,2021-03-02,17554700
England,,2021-03-03,17785702
England,,2021-03-04,18106090
England,,2021-03-05,18491771
England,,2021-03-06,18875389
England,,2021-03-07,19015497
England,,2021-03-08,19199233
England,,2021-03-09,19380360
England,,2021-03-10,19587080
England,,2021-03-11,19798473
England,,2021-03-12,20111189
England,,2021-03-13,20568821
England,,2021-03-14,20791838
England,,2021-03-15,21122514
England,,2021-03-16,21493356
England,,2021-03-17,21886125
England,,2021-03-18,22337590
England,,2021-03-19,22873079
England,,2021-03-20,23559503
England,,2021-03-21,23854862
England,,2021-03-22,24137423
England,,2021-03-23,24406074
England,,2021-03-24,24681955
England,,2021-03-25,24940005
England,,2021-03-26,25284013
England,,2021-03-27,25651406
England,,2021-03-28,25903782
England,,2021-03-29,26090111
England,,2021-03-30,26266174
England,,2021-03-31,26454219
England,,2021-04-01,26576629
England,,2021-04-02,26644910
England,,2021-04-03,26719422
England,,2021-04-04,26746039
England,,2021-04-05,26765865
England,,2021-04-06,26820161
England,,2021-04-07,26879123
England,,2021-04-08,26934662
England,,2021-04-09,26996936
England,,2021-04-10,27070991
England,,2021-04-11,27107590
England,,2021-04-12,27132941
England,,2021-04-13,27172302
England,,2021-04-14,27251419
England,,2021-04-15,27345006
England,,2021-04-16,27447286
England,,2021-04-17,27559381
England,,2021-04-18,27628579
England,,2021-04-19,27713634
England,,2021-04-20,27798505
England,,2021-04-21,27891208
